,Date,User,Tweet,Translation
1255,2021-09-02 09:33:33+00:00,TheBlueHouseKR,"문 대통령은 작년 10월 ‘2050 탄소중립’을 선언하고, 지난 8월, &lt;탄소중립기본법&gt;이 국회 본회의를 통과해 탄소중립 목표 이행을 위한 법적 기반이 마련된 시점에서 에너지, 산업 등에 관련된 정부 부처가 추진해 온 탄소중립 정책을 중간 점검하고 향후 계획을 관계 부처 장관들과 함께 논의했습니다. https://t.co/Y6zBqFmA2O","President Moon declared '2050 carbon neutral' in October last year, and in August, & LT; Basic Carbon Neutral Law & GT; Government related to energy and industry at the time when a legal foundation for the fulfillment of carbon neutral targets was established. We checked the carbon neutral policies that the ministries have been promoted and discussed the future plans with the ministers of related ministries. https://t.co/y6zbqfma2o"
1256,2021-09-02 07:39:39+00:00,OhmyNews_Korea,"대전 대덕구, '2050 탄소중립 사회로의 전환' 순항 중 #대전대덕구 #그린뉴딜 #탈탄소 #대덕구 #박정현 https://t.co/9eGU0rOjDs 장재완 기자","Daejeon Daedeok -gu, 'Transition to 2050 Carbon Neutral Society' #Daejeon Daedeok -gu"
1257,2021-09-02 07:37:34+00:00,jjang153,"[오마이뉴스 알림] 장재완 님의 기사가 정식기사로 채택됐습니다. &lt;대전 대덕구, '2050 탄소중립 사회로의 전환' 순항 중&gt; https://t.co/lNn9uoCWnm","[Oh My News Notification] Jang Jae -wan's article was adopted as an official article. & lt; Daejeon Daedeok -gu, 'Transition to 2050 Carbon Neutral Society' & GT; https://t.co/lnnN9uocwnm"
1258,2021-09-02 07:35:59+00:00,levis0551,@Jaemyung_Lee 탄소중립 기본법이 국회를 통과했습니다~  탄소 중립은 지구 온난화를 막는 중요한 방법입니다~  2030년까지 온실가스 감축 목표를 35%이상 상향합니다~  전 세계에서 14번쨰로 2050 탄소 중립 비전을 법제화했습니다~,@Jaemyung_lee Carbon Neutral Law has passed the National Assembly ~ Carbon neutral is an important way to prevent global warming.
1259,2021-09-02 05:41:42+00:00,newscham,"대통령 직속 2050 탄소중립위원회 해체를 요구하는 시민사회단체들이 공동대책위원회를 출범했습니다. 이들은 “앞으로 두 달 동안 탄중위가 주도하는 탄소중립 시나리오, 2030년 온실가스 감축 목표 설정 프로세스를 좌초시켜야 한다”라고 밝혔습니다.

https://t.co/oEJ7CNkRaa","Civil society organizations demanding the dismantling of the 2050 Carbon Neutral Committee under the president have launched the Joint Committee. They said, ""We need to strand the carbon neutral scenario led by the lieutenant for the next two months, the 2030 greenhouse gas reduction target setting process.""

https://t.co/oej7cnkraa"
1260,2021-09-02 05:15:44+00:00,lightnsound,프랑스 파리 기후계획 중 식품분야 : 2050탄소중립과 2030 기후목표달성을 위한 로드맵 (출처 : 명상 디렉.. | 블로그) https://t.co/LGKQCWqySZ,"Food field in Paris Climate Plan, France: 2050 carbon neutral and 2030 climate goal (Source: Meditation Direc .. | Blog) https://t.co/lgkqcwqysz"
1261,2021-09-02 00:31:03+00:00,hanjeoungae_na,"[탄소중립기본법 국회 통과]

‘기후위기 대응을 위한 탄소중립·녹색성장 기본법(이하 탄소중립기본법)'이 지난 31일 국회를 통과했습니다.

2050 탄소중립 달성을 위한 국가전략, 중장기 온실가스 감축목표, 기본계획 수립 및 이행 점검 등의 법정 절차를 체계화했다는데 큰 의의가 있습니다 https://t.co/1ImFklIfOw","[Passing the National Assembly of Framework for Carbon Neutral]

The Carbon Neutral and Green Growth Law (hereinafter referred to as the Basic Carbon Neutral Act) passed the National Assembly on the 31st.

2050 We have systematically organized legal procedures such as national strategy to achieve carbon neutral, mid- to long -term greenhouse gas reduction targets, basic plan establishment and implementation inspection, https://t.co/1IMFKLIFOW"
1262,2021-09-01 23:50:29+00:00,lafentcom,"탄소중립기본법 국회 통과···세계 14번째

2050 탄소중립 이행 법제화, 2030 온실가스 감축 목표 2018년 대비 35% 이상 범위 설정

https://t.co/azR8N6Q8mn","Passing the National Assembly of the Framework for Carbon Neutral

2050 Carbon neutral implementation legislation, 2030 greenhouse gas reduction targets set to 35% or more compared to 2018

https://t.co/azr8n6Q8MN"
1263,2021-09-01 09:47:15+00:00,dongjin9164,"＂강한 경제와 민생 버팀목＂...정부, 내년 예산안 604조 편성 https://t.co/0mUrqg6dpE 
-위기극복·경기회복·격차해소…확장적 재정 기조 유지 필요
-사회안전망 투자 확대, 중위소득 인상, 상병수당 시범도입
-2050 탄소중립 원년 12조…‘한국판 뉴딜 2.0’ 34조 반영 https://t.co/rxFzDnKvxI","Strong economy and public welfare ... Government, next year's budget 604 organization https://t.co/0murqg6dpe
-Income, economic recovery, and gaps… It is necessary to maintain the expansion fiscal stance
-Social safety net investment, median income hike, illusion of illness allowance
-2050 Carbon Neutral first 12 trillion won… 'Korean version of New Deal 2.0' 34 Reflections https://t.co/rxfzdnkvxi"
1264,2021-09-01 09:19:57+00:00,mevpr,"2050 탄소중립의 이행기반을 강화하는
2022년 환경부 예산안 편성했습니다.
⠀
2050 탄소중립 목표 달성을 위한
명확한 방향성을 제시하고,
지속적인 추진력을 확보할 수 있도록
이행기반을 강화하겠습니다.
👉 https://t.co/6SmLYg1THc
⠀
#환경부 #2050탄소중립 #탄소중립
#기후대응기금 #순환경제 https://t.co/zJyFW95DXH","2050 strengthening the transition group of carbon neutral
In 2022, the Ministry of Environment has formed a budget.
⠀
2050 Carbon Neutral Goal to achieve
Providing a clear direction,
To secure continuous driving force
We will strengthen the half of the transition.
👉 https://t.co/6smlyg1thc
⠀
#Ministry of Environment #2050 Carbon Neutral #Carbon Neutral
#Climate Response Fund"
1265,2021-09-01 08:27:08+00:00,pangliver,"국회 통과 법률안 관련   브리핑
첫째, 역사적인 첫 입법이 결실
‘탄소중립녹색성장기본법'은 전 세계에서 14번째로 2050 탄소중립 비전을 법제화한 것으로, 탄소중립 사회로 가기 위한 첫 입법적 성과를 거둔 것입니다. 기후변화에 대응하는 선도국가로 도약할 수 있는 법적 기반을 마련했다 https://t.co/BQshSkRkZa","Briefing
First, the first legislation
The Framework Act on Carbon Neutral Green Growth is the 14th in the world, and it is a legislative 2050 carbon neutral vision. We have established a legal foundation for leap to leading countries to respond to climate change https://t.co/bqshskrkza"
1266,2021-09-01 07:13:13+00:00,fritillariamk,"[박수현 수석님]
-국회 통과 법안 하나하나가 모두 특별한 의미, 대한민국의 미래를 위한 단단한 주춧돌이 될 것
-탄소중립녹색성장기본법
:'2050 탄소중립 비전' 법제화,탄소중립 사회로 가기 위한 첫 입법적 성과, 대한민국이 기후변화에 대응하는 선도국가로 도약할 수 있는 법적 기반 마련 https://t.co/tbUKTPYJQj","[Park Soo -hyun]
-Decheb all of the National Assembly will be a special meaning, a solid cornerstone for the future of Korea.
-The Basic Law of Carbon Neutral Green Growth
: '2050 carbon neutral vision' legislation, the first legislative achievement to go to a carbon neutral society, and a legal foundation for Korea to take a leap into a leading country that responds to climate change https://t.co/tbuktpyjqj"
1267,2021-09-01 06:54:42+00:00,TheBlueHouseKR,"첫째, 역사적인 첫 입법이 결실을 맺었습니다.
‘탄소중립녹색성장기본법'은 전 세계에서 14번째로 2050 탄소중립 비전을 법제화한 것으로, 탄소중립 사회로 가기 위한 첫 입법적 성과를 거둔 것입니다. 기후변화에 대응하는 선도국가로 도약할 수 있는 법적 기반을 마련했다는 의미가 있습니다.","First, the first legislative legislation has paid off.
The Framework Act on Carbon Neutral Green Growth is the 14th in the world, and it is a legislative 2050 carbon neutral vision. It means that it has laid a legal foundation to leap into a leading country that corresponds to climate change."
1268,2021-09-01 06:02:32+00:00,Mylife_KTV,"✔'#탄소중립녹색성장기본법', 2050 #탄소중립 비전 법제화

✔'#군사법원법' #국회 #통과 ··· 군 #성범죄 #근절 전기 마련

✔'#기초학력보장법', '#원격교육 #활성화 기본법' 제정

✔#의료법 #개정안, 성숙한 입법과정 보여준 사례

🔎발표 전문
https://t.co/sjrNU83wrP","✔ ' #Carbon neutral green growth basic law', 2050 #Carbon neutral vision legislation

✔ ' #Military court law'

✔ Enacted '#Basic Education Guarantee Act', '#Remote Education

✔ #Medical Law #Revised, Mature Legislative Case

🔎 Specialized presentation
https://t.co/sjrnu83wrp"
1269,2021-09-01 01:49:17+00:00,mevpr,"2050 탄소중립을 향한 대전환
탄소중립기본법을 소개합니다.

'탄소중립기본법'은 세계에서 14번째로
2050 탄소중립을 국가 비전으로 명시한 법률입니다.⠀
누구도 소외되지 않는 탄소중립을 지원합니다.⠀

👉https://t.co/fThktGIirg
⠀
#환경부 #2050탄소중립 #탄소중립
#탄소중립기본법 #기후변화 https://t.co/oB7m9F0dLR","2050 Great Conversion for Carbon Neutral
Introducing the Basic Carbon Neutral Law.

The 'Carbon Neutral Law' is the 14th in the world.
2050 Carbon Neutral is specified as a national vision.
No one supports carbon neutrality that is not alienated.

👉https: //t.co/FTHKTGIIRG
⠀
#Ministry of Environment #2050 Carbon Neutral #Carbon Neutral
#Carbon Neutral Framework #Climate Change https://t.co/OB7M9F0DLR"
1270,2021-08-31 15:29:58+00:00,seventeeeeeenth,"논의 과정 중 퇴장한 강은미 정의당 의원도 “2050 탄소중립 명시 이외에 기후위기 대응 및 탈탄소 전환을 위한 내용을 무엇 하나 제대로 담지 못했다”며 “입법 취지는 증발됐고 이명박 시절의 성장 망령만 남았다”고 비판했다.

원문보기:
https://t.co/0yRgrTx4jv 

그리고 이 사람들이 반대한건","Kang Eun -mi, a member of the Justice Party, who left the discussion process, said, “In addition to the 2050 carbon neutral specifications, the contents of the climate crisis and the transition to the transition to bulletproofs were not properly included.” .

View Original:
https://t.co/0yrgrtx4jv

And what these people oppose"
1271,2021-08-31 13:34:05+00:00,zdnetkorea,탄소중립기본법 국회 통과…세계 14번째 2050 탄소중립 이행 법제화 https://t.co/PSCUpdyzFy https://t.co/Zru7AtAnfw,Passed the National Assembly of Framework for Carbon Neutral… World 14th 2050 Carbon Neutralization Act https://t.co/Pscupdyzfy https://t.co/zru7atanfw
1272,2021-08-31 12:25:20+00:00,dsk160901,"탄소중립·녹색성장기본법 국회 통과…기후단체는 비판
https://t.co/UxjJQr26fK
2050년 탄소중립을 목표로 2030년까지 온실가스를 2018년 대비 35% 이상 감축하는 내용을 담은 탄소중립·녹색성장 기본법안이 31일 국회 본회의를 통과했다.","Carbon Neutral and Green Growth Basic Law passed the National Assembly… Climate group criticism
https://t.co/UXJJQR26FK
In 2050, the basic bill of carbon neutral and green growth, which includes reducing greenhouse gases by more than 35% compared to 2018 by 2030, passed the National Assembly's plenary session on the 31st."
1273,2021-08-31 08:00:01+00:00,cybergongju,"공주시, 1회용품 줄이기 사진인증 이벤트 진행

탄소중립 2050 실천을 위해 1회용품 줄이기 사진인증 이벤트를 진행합니다.

▶자세히 보기
https://t.co/tJzLElFXbt","Gongju City, Reduction of Disposable Products Photo Certification Event

In order to practice carbon neutral 2050, a one -time product reduction photo certification event is held.

▶ View more
https://t.co/tjzlelfxbt"
1274,2021-08-31 05:51:57+00:00,comgosuya,"경상북도는 31일 탄소중립 사회로의 전환에 선도적으로 대응하고, 경북도 2050 탄소중립의 성공적인 이행을 위해 ‘경상북도 탄소중립 추진단’을 구성하고 행정부지사 주재로 첫 회의를 개최했다고 밝혔다.▲ 탄소중립 추진단 회의(사진=경북도) 추진단은 탄소…https://t.co/MdqNztSoPZ","Gyeongsangbuk -do responded to the transition to a carbon neutral society on the 31st, and formed the 'Gyeongsangbuk -do Carbon Neutral Promotion Team' and held the first meeting presided over by the branch office. Meeting (photo = Gyeongbuk -do) Promotion Team is carbon… https://t.co/mdqnztsopz"
1275,2021-08-31 05:30:00+00:00,pt502,"주요뉴스

1. [속보] 경찰, 오세훈 시장 선거법 위반 관련 서울시청 압수수색

2. 펄어비스 ""도깨비 게임스컴 영상은 전체의 1/10 수준""

3. [2022년예산안] 2050 탄소중립에 12조원 투자…녹색금융 7.6조원 공급","Major news

1. [Breaking News] Police, seizure search for Seoul City Hall on violation of the Mayor Election Act

2. Pearl Abyss ""Dokkaebi Gamescom video is 1/10 of the whole""

3. [2022 budget plan] Invest in 12 trillion won in 2050 carbon neutral… Green Finance 7.6 trillion won supply"
1276,2021-08-29 20:41:09+00:00,ccoupang_,"문재인 정부가 만든 탄소중립위원회를 해체해야 한다는 요구가 큽니다. 기후위기 최전선의 민중을 배제한 채 깜깜이 논의를 진행하면서, 2050년 탄소중립을 달성할 수 없는 시나리오를 내놨기 때문입니다. https://t.co/mWdRP3YeaM","There is a high demand for dismantling the carbon neutral committee created by the Moon Jae -in government. This is because the discussion of the climate crisis, excluding the people's discussions, has made a scenario that cannot achieve carbon neutrality in 2050. https://t.co/MWDRP3YEAM"
